,Date,Station,TempF_Avg,Dew PtF_Low,Humidity%_Avg,Speedmph_Avg,Pressurein_High,Precipin
60,2020-03-01,KTXVICTO72,65.9,55.0,89,2.4,29.99,0.01
61,2020-03-02,KTXVICTO72,70.6,64.0,91,1.7,29.81,0.0
62,2020-03-03,KTXVICTO72,71.5,67.6,94,0.8,29.75,0.0
63,2020-03-04,KTXVICTO72,70.3,54.1,84,2.6,29.95,0.08
64,2020-03-05,KTXVICTO72,61.0,42.8,67,4.3,30.28,0.0
65,2020-03-06,KTXVICTO72,57.9,30.7,61,1.5,30.43,0.0
66,2020-03-07,KTXVICTO72,55.5,41.7,82,0.6,30.38,0.0
67,2020-03-08,KTXVICTO72,62.9,48.9,84,1.5,30.22,0.0
68,2020-03-09,KTXVICTO72,67.4,61.7,93,1.2,30.17,0.06
69,2020-03-10,KTXVICTO72,71.1,61.2,90,0.9,30.21,0.0
70,2020-03-11,KTXVICTO72,72.1,61.0,86,1.9,30.12,0.0
71,2020-03-12,KTXVICTO72,73.3,67.1,85,3.0,29.91,0.0
72,2020-03-13,KTXVICTO72,74.6,68.5,87,2.0,29.96,0.0
73,2020-03-14,KTXVICTO72,75.5,68.2,86,1.9,30.06,0.0
74,2020-03-15,KTXVICTO72,74.1,67.3,90,1.0,30.16,0.0
75,2020-03-16,KTXVICTO72,69.3,62.8,98,0.4,30.11,0.06
76,2020-03-17,KTXVICTO72,72.9,68.7,95,1.1,30.04,0.0
77,2020-03-18,KTXVICTO72,74.9,69.3,89,2.2,29.97,0.0
78,2020-03-19,KTXVICTO72,76.1,69.8,87,2.5,29.96,0.0
79,2020-03-20,KTXVICTO72,67.7,52.5,96,2.7,30.21,0.5
80,2020-03-21,KTXVICTO72,56.7,51.3,94,2.6,30.22,0.01
81,2020-03-22,KTXVICTO72,67.8,59.4,98,0.9,30.09,0.05
82,2020-03-23,KTXVICTO72,74.6,66.4,90,1.6,30.01,0.0
83,2020-03-24,KTXVICTO72,77.1,68.4,86,1.3,29.86,0.0
84,2020-03-25,KTXVICTO72,74.3,67.6,91,0.7,29.87,0.0
85,2020-03-26,KTXVICTO72,75.4,66.0,88,1.6,29.83,0.0
86,2020-03-27,KTXVICTO72,78.4,68.9,83,2.3,29.72,0.0
87,2020-03-28,KTXVICTO72,73.5,50.5,78,1.5,29.91,0.0
88,2020-03-29,KTXVICTO72,66.0,42.3,68,0.6,30.05,0.0
89,2020-03-30,KTXVICTO72,73.7,55.8,84,1.3,29.98,0.0
90,2020-03-31,KTXVICTO72,70.4,53.8,76,2.6,29.97,0.0
91,2020-04-01,KTXVICTO72,65.5,49.6,76,0.9,29.96,0.0
92,2020-04-02,KTXVICTO72,68.3,56.7,92,0.9,29.85,0.01
93,2020-04-03,KTXVICTO72,73.2,65.8,94,0.9,29.88,0.14
94,2020-04-04,KTXVICTO72,55.7,48.6,99,2.9,29.92,0.52
95,2020-04-05,KTXVICTO72,62.8,52.7,92,1.5,29.97,0.0
96,2020-04-06,KTXVICTO72,67.0,62.1,98,0.3,29.93,0.19
97,2020-04-07,KTXVICTO72,77.4,71.4,91,0.6,29.95,0.01
98,2020-04-08,KTXVICTO72,79.3,71.4,88,0.5,29.88,0.0
99,2020-04-09,KTXVICTO72,78.1,66.6,89,0.7,29.93,0.23
100,2020-04-10,KTXVICTO72,70.9,62.8,90,1.3,29.95,0.01
101,2020-04-11,KTXVICTO72,73.3,62.8,90,1.0,29.87,0.0
102,2020-04-12,KTXVICTO72,79.7,38.3,64,2.6,29.73,0.0
103,2020-04-13,KTXVICTO72,60.8,42.1,65,3.6,30.04,0.0
104,2020-04-14,KTXVICTO72,59.9,46.6,70,3.8,30.09,0.0
105,2020-04-15,KTXVICTO72,59.2,42.8,66,1.5,30.15,0.0
106,2020-04-16,KTXVICTO72,63.6,44.6,76,0.9,30.08,0.0
107,2020-04-17,KTXVICTO72,71.0,60.4,93,0.4,29.98,0.33
108,2020-04-18,KTXVICTO72,61.4,55.4,99,1.7,29.96,0.04
109,2020-04-19,KTXVICTO72,75.2,65.5,90,0.5,29.76,0.37
110,2020-04-20,KTXVICTO72,75.2,57.6,79,0.7,29.81,0.0
111,2020-04-21,KTXVICTO72,76.8,59.5,81,0.9,29.89,0.0
112,2020-04-22,KTXVICTO72,79.2,71.6,91,1.7,29.81,0.0
113,2020-04-23,KTXVICTO72,79.6,48.7,66,2.2,29.73,0.0
114,2020-04-24,KTXVICTO72,76.6,56.1,75,1.3,29.75,0.0
115,2020-04-25,KTXVICTO72,74.5,52.0,65,2.2,30.05,0.0
116,2020-04-26,KTXVICTO72,73.9,54.0,61,0.9,30.14,0.0
117,2020-04-27,KTXVICTO72,73.3,57.2,81,1.5,30.05,0.0
118,2020-04-28,KTXVICTO72,81.5,72.3,83,2.3,29.96,0.0
119,2020-04-29,KTXVICTO72,74.2,51.3,79,2.3,30.03,0.14
120,2020-04-30,KTXVICTO72,70.9,46.2,62,0.8,30.07,0.0
121,2020-05-01,KTXVICTO72,71.3,51.6,75,1.1,29.99,0.0
122,2020-05-02,KTXVICTO72,75.5,60.8,82,1.5,29.97,0.0
123,2020-05-03,KTXVICTO72,77.9,63.3,80,1.2,29.94,0.0
124,2020-05-04,KTXVICTO72,79.4,67.8,83,1.5,29.85,0.0
125,2020-05-05,KTXVICTO72,82.6,67.6,79,1.2,29.96,0.38
126,2020-05-06,KTXVICTO72,75.2,57.2,70,1.4,30.07,0.01
127,2020-05-07,KTXVICTO72,72.3,55.0,85,1.5,30.04,0.0
128,2020-05-08,KTXVICTO72,81.3,58.5,71,3.6,30.0,0.0
129,2020-05-09,KTXVICTO72,69.2,54.7,66,1.9,30.09,0.0
130,2020-05-10,KTXVICTO72,69.3,52.3,71,1.0,30.14,0.0
131,2020-05-11,KTXVICTO72,71.6,57.2,84,0.9,30.12,0.0
132,2020-05-12,KTXVICTO72,76.3,64.9,82,1.9,29.95,0.45
133,2020-05-13,KTXVICTO72,75.5,63.7,88,1.1,29.89,0.01
134,2020-05-14,KTXVICTO72,79.1,68.7,84,1.2,29.86,0.33
135,2020-05-15,KTXVICTO72,79.2,67.5,88,1.2,29.78,0.0
136,2020-05-16,KTXVICTO72,72.6,63.9,87,1.0,29.79,1.06
137,2020-05-17,KTXVICTO72,76.4,62.6,79,1.0,29.89,0.0
138,2020-05-18,KTXVICTO72,77.6,63.7,79,0.6,29.88,0.0
139,2020-05-19,KTXVICTO72,79.9,65.3,86,1.1,29.79,0.0
140,2020-05-20,KTXVICTO72,82.8,73.9,85,1.6,29.75,0.0
141,2020-05-21,KTXVICTO72,81.8,74.5,87,1.5,29.77,0.0
142,2020-05-22,KTXVICTO72,83.2,74.7,86,1.3,29.78,0.0
143,2020-05-23,KTXVICTO72,83.0,75.0,84,1.4,29.83,0.0
144,2020-05-24,KTXVICTO72,82.6,74.7,84,1.5,29.81,0.0
145,2020-05-25,KTXVICTO72,73.9,64.0,86,1.2,29.79,1.71
146,2020-05-26,KTXVICTO72,76.1,66.2,83,1.3,29.88,0.74
147,2020-05-27,KTXVICTO72,79.0,66.6,82,1.2,29.9,0.0
148,2020-05-28,KTXVICTO72,80.4,67.6,81,1.4,29.94,0.01
149,2020-05-29,KTXVICTO72,78.9,67.8,79,1.6,30.0,0.0
150,2020-05-30,KTXVICTO72,77.7,65.5,80,0.7,30.0,0.01
151,2020-05-31,KTXVICTO72,75.0,69.6,95,0.4,30.01,0.27
152,2020-06-01,KTXVICTO72,73.8,70.7,98,0.2,30.04,0.58
153,2020-06-02,KTXVICTO72,78.9,70.3,89,0.5,29.98,0.0
154,2020-06-03,KTXVICTO72,79.8,70.9,89,0.4,29.94,0.06
155,2020-06-04,KTXVICTO72,80.9,69.4,86,0.6,29.86,0.0
156,2020-06-05,KTXVICTO72,81.8,69.6,83,0.5,29.88,0.0
157,2020-06-06,KTXVICTO72,82.8,70.2,80,0.6,29.85,0.0
158,2020-06-07,KTXVICTO72,84.5,72.3,77,0.9,29.71,0.0
159,2020-06-08,KTXVICTO72,85.3,73.6,79,1.1,29.64,0.0
160,2020-06-09,KTXVICTO72,84.0,72.9,85,0.8,29.78,0.0
161,2020-06-10,KTXVICTO72,82.4,53.1,59,1.4,30.04,0.0
162,2020-06-11,KTXVICTO72,78.3,54.9,62,0.7,30.16,0.0
163,2020-06-12,KTXVICTO72,77.7,59.9,66,0.9,30.15,0.0
164,2020-06-13,KTXVICTO72,78.3,58.1,65,1.0,30.02,0.0
165,2020-06-14,KTXVICTO72,78.1,61.2,73,0.6,29.99,0.0
166,2020-06-15,KTXVICTO72,76.9,68.5,93,0.4,30.04,0.46
167,2020-06-16,KTXVICTO72,81.2,66.2,79,0.9,30.04,0.0
168,2020-06-17,KTXVICTO72,79.7,66.6,78,0.9,29.98,0.0
169,2020-06-18,KTXVICTO72,77.8,68.2,91,0.7,29.91,0.92
170,2020-06-19,KTXVICTO72,80.3,72.1,90,0.9,29.91,0.19
171,2020-06-20,KTXVICTO72,82.9,73.2,84,1.0,29.95,0.0
172,2020-06-21,KTXVICTO72,82.9,73.6,86,1.3,29.88,0.0
173,2020-06-22,KTXVICTO72,82.5,74.3,89,1.5,29.86,0.08
174,2020-06-23,KTXVICTO72,82.3,74.5,86,0.9,29.9,0.0
175,2020-06-24,KTXVICTO72,80.1,73.2,90,0.6,29.83,0.62
176,2020-06-25,KTXVICTO72,81.1,72.5,86,0.8,29.92,0.01
177,2020-06-26,KTXVICTO72,77.2,72.9,98,0.2,30.0,0.57
178,2020-06-27,KTXVICTO72,82.6,76.5,91,1.0,29.95,0.0
179,2020-06-28,KTXVICTO72,83.0,77.7,89,1.7,29.83,0.0
180,2020-06-29,KTXVICTO72,84.7,78.1,86,2.7,29.81,0.0
