,Date,Station,TempF_Avg,Dew PtF_Low,Humidity%_Avg,Speedmph_Avg,Pressurein_High
60,2020-03-01,KTXBELTO23,64.2,52.5,81,1.2,29.91
61,2020-03-02,KTXBELTO23,68.8,62.1,84,1.1,29.76
62,2020-03-03,KTXBELTO23,68.4,58.6,87,0.7,29.76
63,2020-03-04,KTXBELTO23,61.0,48.6,88,6.9,29.98
64,2020-03-05,KTXBELTO23,58.3,33.1,65,1.5,30.27
65,2020-03-06,KTXBELTO23,56.5,19.6,46,2.9,30.45
66,2020-03-07,KTXBELTO23,51.0,33.1,67,0.9,30.35
67,2020-03-08,KTXBELTO23,59.7,38.8,75,1.9,30.19
68,2020-03-09,KTXBELTO23,66.9,58.1,93,0.9,30.11
69,2020-03-10,KTXBELTO23,74.4,61.9,89,0.5,30.18
70,2020-03-11,KTXBELTO23,72.4,62.1,79,0.9,30.03
71,2020-03-12,KTXBELTO23,74.4,61.9,74,1.7,29.82
72,2020-03-13,KTXBELTO23,74.9,60.1,71,2.1,29.9
73,2020-03-14,KTXBELTO23,72.4,59.7,83,2.3,30.09
74,2020-03-15,KTXBELTO23,60.2,55.2,96,2.9,30.2
75,2020-03-16,KTXBELTO23,63.0,56.8,94,1.7,30.13
76,2020-03-17,KTXBELTO23,72.4,62.4,85,1.8,30.0
77,2020-03-18,KTXBELTO23,73.3,64.8,84,1.8,29.93
78,2020-03-19,KTXBELTO23,76.1,65.8,79,1.5,29.92
79,2020-03-20,KTXBELTO23,59.4,43.5,90,4.4,30.27
80,2020-03-21,KTXBELTO23,52.0,40.8,87,3.9,30.29
81,2020-03-22,KTXBELTO23,66.2,60.6,98,0.4,30.09
82,2020-03-23,KTXBELTO23,70.5,64.4,91,0.5,29.97
83,2020-03-24,KTXBELTO23,74.3,23.5,64,1.4,29.81
84,2020-03-25,KTXBELTO23,70.9,45.5,66,0.8,29.82
85,2020-03-26,KTXBELTO23,73.9,63.5,81,1.1,29.78
86,2020-03-27,KTXBELTO23,76.3,65.3,77,1.5,29.69
87,2020-03-28,KTXBELTO23,70.8,21.0,61,2.1,29.89
88,2020-03-29,KTXBELTO23,62.7,30.0,54,1.2,30.07
89,2020-03-30,KTXBELTO23,64.4,46.4,80,1.0,29.97
90,2020-03-31,KTXBELTO23,62.2,49.8,80,3.4,29.98
91,2020-04-01,KTXBELTO23,62.7,49.5,73,1.4,29.93
92,2020-04-02,KTXBELTO23,66.3,55.6,89,1.7,29.83
93,2020-04-03,KTXBELTO23,61.3,43.7,97,2.6,29.98
94,2020-04-04,KTXBELTO23,46.6,42.1,98,2.5,30.01
95,2020-04-05,KTXBELTO23,57.8,49.6,91,1.3,29.99
96,2020-04-06,KTXBELTO23,68.3,60.8,89,0.4,29.92
97,2020-04-07,KTXBELTO23,78.4,66.7,79,0.6,29.89
98,2020-04-08,KTXBELTO23,81.1,59.5,75,0.6,29.82
99,2020-04-09,KTXBELTO23,73.7,63.3,90,0.9,29.86
100,2020-04-10,KTXBELTO23,65.1,47.3,71,2.3,30.01
101,2020-04-11,KTXBELTO23,65.8,54.1,88,1.1,29.87
102,2020-04-12,KTXBELTO23,73.2,22.8,65,3.8,29.83
103,2020-04-13,KTXBELTO23,50.7,30.4,60,4.8,30.1
104,2020-04-14,KTXBELTO23,52.0,32.9,62,3.5,30.16
105,2020-04-15,KTXBELTO23,53.4,35.4,65,1.0,30.15
106,2020-04-16,KTXBELTO23,61.7,44.1,66,1.1,30.07
107,2020-04-17,KTXBELTO23,60.3,45.3,85,1.7,30.02
108,2020-04-18,KTXBELTO23,57.4,44.4,77,1.3,30.01
109,2020-04-19,KTXBELTO23,71.0,23.9,68,1.7,29.74
110,2020-04-20,KTXBELTO23,70.0,48.9,79,1.1,29.83
111,2020-04-21,KTXBELTO23,74.3,60.6,75,1.3,29.89
112,2020-04-22,KTXBELTO23,73.4,60.4,90,0.5,29.76
113,2020-04-23,KTXBELTO23,73.1,45.3,59,1.6,29.75
114,2020-04-24,KTXBELTO23,76.6,30.4,52,2.1,29.75
115,2020-04-25,KTXBELTO23,68.8,42.6,51,3.2,30.05
116,2020-04-26,KTXBELTO23,68.2,44.4,61,0.8,30.13
117,2020-04-27,KTXBELTO23,73.3,53.4,66,1.5,30.0
118,2020-04-28,KTXBELTO23,79.9,66.6,75,1.5,29.86
119,2020-04-29,KTXBELTO23,73.6,32.5,58,2.9,30.01
120,2020-04-30,KTXBELTO23,67.9,42.3,57,0.6,30.06
121,2020-05-01,KTXBELTO23,72.0,51.6,63,1.0,29.95
122,2020-05-02,KTXBELTO23,76.9,59.9,73,1.5,29.9
123,2020-05-03,KTXBELTO23,79.1,64.6,71,1.1,29.87
124,2020-05-04,KTXBELTO23,80.8,64.8,69,1.0,29.79
125,2020-05-05,KTXBELTO23,74.4,51.1,67,2.8,30.01
126,2020-05-06,KTXBELTO23,70.0,37.2,49,1.7,30.12
127,2020-05-07,KTXBELTO23,70.9,50.5,68,1.5,30.04
128,2020-05-08,KTXBELTO23,73.2,50.0,67,3.9,30.05
129,2020-05-09,KTXBELTO23,65.5,48.2,59,2.5,30.11
130,2020-05-10,KTXBELTO23,65.8,42.8,59,1.4,30.15
131,2020-05-11,KTXBELTO23,70.9,47.8,59,1.3,30.12
132,2020-05-12,KTXBELTO23,71.7,64.9,89,0.8,29.93
133,2020-05-13,KTXBELTO23,75.1,64.9,80,0.8,29.87
134,2020-05-14,KTXBELTO23,79.9,66.6,73,1.3,29.83
135,2020-05-15,KTXBELTO23,79.2,67.5,76,1.2,29.77
136,2020-05-16,KTXBELTO23,71.7,62.6,87,3.2,29.75
137,2020-05-17,KTXBELTO23,74.8,56.5,69,1.6,29.87
138,2020-05-18,KTXBELTO23,77.5,61.7,71,0.5,29.85
139,2020-05-19,KTXBELTO23,81.9,64.0,69,0.7,29.74
140,2020-05-20,KTXBELTO23,82.7,68.0,75,1.0,29.74
141,2020-05-21,KTXBELTO23,81.2,64.6,72,1.0,29.75
142,2020-05-22,KTXBELTO23,82.7,49.8,70,1.3,29.78
143,2020-05-23,KTXBELTO23,83.1,68.0,72,1.5,29.83
144,2020-05-24,KTXBELTO23,76.3,65.7,87,2.2,29.78
145,2020-05-25,KTXBELTO23,73.8,60.6,83,1.9,29.79
146,2020-05-26,KTXBELTO23,73.0,49.1,68,1.6,29.87
147,2020-05-27,KTXBELTO23,71.1,54.3,81,1.0,29.81
148,2020-05-28,KTXBELTO23,76.9,64.0,80,0.6,29.94
149,2020-05-29,KTXBELTO23,76.4,53.1,65,2.4,30.03
150,2020-05-30,KTXBELTO23,76.8,53.4,58,1.2,30.03
151,2020-05-31,KTXBELTO23,77.0,60.1,69,1.2,30.03
152,2020-06-01,KTXBELTO23,76.9,67.3,80,0.9,30.04
153,2020-06-02,KTXBELTO23,79.2,64.2,73,0.7,30.0
154,2020-06-03,KTXBELTO23,80.9,62.6,71,0.7,29.92
155,2020-06-04,KTXBELTO23,83.6,67.3,70,0.6,29.81
